ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE
3951,618,36552,140,-736.5613571
3952,618,36553,91,1558.652843
3953,619,36554,77,557.0354293
3954,619,36555,39,208.0605005
3955,619,36556,91,1863.569011
3956,619,36557,88,466.3953329
3957,619,36558,112,-310.1685388
3958,619,36559,43,-129.3926379
3959,619,36560,81,131.5407928
3960,620,36561,113,795.0277553
3961,620,36562,93,2659.577317
3962,620,36563,38,599.825819
3963,620,36564,154,-556.9279445
3964,620,36565,103,15.10094301
3965,620,36566,116,165.7450488
3966,621,36567,128,1418.432186
3967,621,36568,92,637.7040636
3968,621,36569,71,765.0249244
3969,621,36570,98,-341.609648
3970,621,36571,130,89.58808471
3971,621,36572,91,194.1832437
3972,621,36573,112,970.1845022
3973,622,36574,103,264.0773482
3974,622,36575,76,2106.526289
3975,622,36576,55,2235.341683
3976,622,36577,66,2258.239966
3977,622,36578,91,1530.418096
3978,622,36579,98,1599.018073
3979,623,36580,94,1200.184283
3980,625,36581,71,750.9358796
3981,625,36582,89,944.1512842
3982,625,36583,59,755.9936235
3983,625,36584,103,1013.890076
3984,625,36585,114,641.6888968
3985,625,36586,58,1233.38825
3986,625,36587,86,1077.084719
3987,625,36588,88,1020.864667
3988,625,36589,86,1049.955501
3989,626,36590,120,1899.094756
3990,626,36591,53,1071.946545
3991,626,36592,84,1968.615788
3992,626,36593,46,917.3244513
3993,626,36594,59,1029.819374
3994,626,36595,101,1428.425109
3995,626,36596,117,1533.393586
3996,627,36597,113,815.6419649
3997,627,36598,110,599.7942686
3998,627,36599,120,600.0911014
3999,627,36600,136,189.9668526
4000,627,36601,72,2587.298724
4001,627,36602,89,512.7724273
4002,628,36603,73,918.4463038
4003,629,36604,117,1347.735666
4004,629,36605,86,546.6682902
4005,629,36606,63,949.9834113
4006,629,36607,70,1396.781674
4007,629,36608,47,253.6437407
4008,629,36609,85,720.5011571
4009,629,36610,87,1206.042124
4010,629,36611,76,1476.269129
4011,629,36612,76,1617.73794
4012,629,36613,106,1055.636589
4013,629,36614,65,937.2032432
4014,630,36615,87,1195.993146
4015,630,36616,161,1454.675814
4016,630,36617,96,939.5400067
4017,630,36618,37,2986.296308
4018,631,36619,33,91.17028774
4019,631,36620,89,473.6390224
4020,631,36621,75,643.5484297
4021,631,36622,81,515.3624962
4022,631,36623,68,38.25205008
4023,631,36624,68,690.8686976
4024,631,36625,50,852.0065126
4025,632,36626,101,-387.1752833
4026,632,36627,76,1242.507188
4027,632,36628,99,2021.51364
4028,632,36629,89,-1003.19588
4029,632,36630,96,617.60549
4030,632,36631,138,1111.648223
4031,632,36632,91,1687.665863
4032,633,36633,170,823.9793664
4033,633,36634,39,2563.981037
4034,633,36635,142,-78.2792628
4035,634,36636,89,-329.7300692
4036,635,36637,91,1442.913953
4037,635,36638,71,952.9447195
4038,635,36639,83,144.8081271
4039,635,36640,52,1563.445571
4040,635,36641,33,248.8059663
4041,635,36642,97,736.4340691
4042,635,36643,69,1166.928685
4043,636,36644,94,1319.774723
4044,636,36645,91,858.5685887
4045,636,36646,97,1272.132612
4046,636,36647,103,904.2571959
4047,636,36648,80,1413.547228
4048,636,36649,119,314.1078181
4049,636,36650,124,1107.501768
4050,636,36651,98,940.7129152
4051,636,36652,74,631.4881924
4052,636,36653,83,1059.766331
4053,637,36654,67,666.0572568
4054,637,36655,85,1337.916574
4055,637,36656,27,1026.880113
4056,637,36657,35,869.8039723
4057,638,36658,79,-304.0282666
4058,638,36659,32,569.1888964
4059,638,36660,115,640.4240426
4060,638,36661,138,-287.5049927
4061,638,36662,70,942.0967864
4062,638,36663,90,83.89864769
4063,638,36664,81,113.2809679
4064,638,36665,130,983.6192481
4065,638,36666,90,190.6802837
4066,639,36667,128,2139.929158
4067,639,36668,80,1012.659592
4068,639,36669,88,815.4430065
4069,639,36670,121,1677.228604
4070,639,36671,78,363.0824661
4071,639,36672,92,1640.559848
4072,639,36673,74,796.3020154
4073,640,36674,99,954.1089061
4074,640,36675,68,664.1980171
4075,640,36676,50,938.4252099
4076,640,36677,94,496.128688
4077,640,36678,51,425.8028896
4078,641,36679,40,795.6571782
4079,641,36680,58,532.5558948
4080,641,36681,25,338.166482
4081,642,36682,122,1449.043549
4082,642,36683,120,990.9342172
4083,642,36684,102,825.7920004
4084,642,36685,68,758.950738
4085,642,36686,28,498.0734128
4086,642,36687,59,850.5287935
4087,642,36688,85,463.8894037
4088,642,36689,75,578.9820154
4089,642,36690,33,591.4381985
4090,642,36691,40,725.3866048
4091,643,36692,99,184.9727334
4092,643,36693,46,973.4026999
4093,643,36694,82,463.4084251
4094,643,36695,98,1533.92178
4095,643,36696,130,2204.581381
4096,643,36697,39,1050.267052
4097,643,36698,64,1274.015884
4098,644,36699,56,638.6308761
4099,644,36700,98,1483.60747
4100,644,36701,74,1051.369632
4101,645,36702,36,-1277.046725
4102,645,36703,55,1140.747797
4103,645,36704,40,2058.325442
4104,645,36705,37,2063.825664
4105,645,36706,122,-90.85786092
4106,645,36707,52,635.3487081
4107,645,36708,70,368.0065447
4108,646,36709,108,469.1008395
4109,646,36710,86,780.1640662
4110,646,36711,88,1991.503373
4111,646,36712,160,-26.54778654
4112,646,36713,124,62.47868593
4113,647,36714,71,1133.300392
4114,647,36715,51,1107.288515
4115,647,36716,86,422.4031889
4116,647,36717,70,1760.089901
4117,648,36718,41,881.8083547
4118,648,36719,102,446.3558612
4119,648,36720,176,151.8425866
4120,649,36721,101,391.9177115
4121,649,36722,71,448.5617336
4122,649,36723,73,83.86794215
4123,650,36724,56,6.3780152
4124,650,36725,66,989.6848601
4125,650,36726,99,841.0862071
4126,650,36727,85,189.1551296
4127,651,36728,70,273.6627421
4128,651,36729,74,190.735663
4129,651,36730,53,460.5697377
4130,651,36731,61,102.4465179
4131,652,36732,125,1214.5722
4132,652,36733,78,-313.9570878
4133,652,36734,33,180.5015751
4134,652,36735,45,869.9252642
4135,652,36736,99,-100.9115498
4136,652,36737,25,694.1147257
4137,652,36738,-4,-37.41219703
4138,652,36739,88,216.1630001
4139,652,36740,110,406.8353019
4140,652,36741,92,492.1115843
4141,653,36742,81,-299.7030106
4142,653,36743,77,252.606043
4143,653,36744,54,838.1953671
4144,653,36745,90,-605.0685536
4145,653,36746,77,983.3727893
4146,654,36747,100,972.4428806
4147,654,36748,118,392.1970383
4148,654,36749,122,2070.831728
4149,654,36750,112,1784.429872
4150,654,36751,99,1726.475475
4151,654,36752,125,1529.864329
4152,654,36753,98,119.5889521
4153,654,36754,121,313.3618672
4154,655,36755,114,556.4225698
4155,655,36756,79,861.3981277
4156,655,36757,93,337.7261286
4157,655,36758,77,282.8820834
4158,655,36759,122,3.049317945
4159,655,36760,124,-47.22170569
4160,655,36761,152,141.0414762
4161,656,36762,85,243.1258501
4162,656,36763,96,1585.845963
4163,656,36764,134,-419.1050503
4164,656,36765,105,-239.0134523
4165,656,36766,79,1358.731779
4166,658,36767,93,-133.1329202
4167,658,36768,121,-154.6330927
4168,658,36769,116,155.8749474
4169,658,36770,121,-676.121756
4170,658,36771,124,-170.4634353
4171,658,36772,105,-470.3556029
4172,659,36773,131,921.1352878
4173,659,36774,115,-7.1794464
4174,659,36775,136,1057.374149
4175,659,36776,127,-65.89321371
4176,659,36777,135,754.446002
4177,659,36778,120,1395.338415
4178,659,36779,107,363.550154
4179,660,36780,66,910.2230482
4180,660,36781,85,1613.783906
4181,660,36782,66,906.8987146
4182,660,36783,74,915.8399859
4183,661,36784,68,369.8300031
4184,661,36785,150,111.3846643
4185,661,36786,70,492.4706332
4186,661,36787,163,283.8930915
4187,661,36788,101,844.1607877
4188,661,36789,71,570.7195951
4189,661,36790,89,1100.763491
4190,661,36791,79,588.918959
4191,661,36792,112,1064.081242
4192,661,36793,62,823.8117229
4193,662,36794,110,3504.09855
4194,662,36795,125,-222.8932324
4195,662,36796,93,3178.702616
4196,662,36797,73,-1851.325283
4197,663,36798,90,763.1579312
4198,663,36799,36,18.39851299
4199,663,36800,133,1536.122918
4200,663,36801,-15,-1528.296865
4201,663,36802,82,1357.096014
4202,663,36803,120,893.495128
4203,663,36804,173,2067.349841
4204,663,36805,31,167.0379632
4205,664,36806,52,1034.603005
4206,664,36807,92,782.4749409
4207,664,36808,41,613.4867986
4208,664,36809,81,978.756708
4209,665,36810,112,378.5233199
4210,665,36811,136,555.6428897
4211,665,36812,74,699.5461941
4212,665,36813,143,2131.23388
4213,665,36814,86,811.4847298
4214,665,36815,91,1190.958386
4215,665,36816,81,1303.110752
4216,666,36817,76,1690.058421
4217,666,36818,67,1833.281203
4218,666,36819,57,1011.614588
4219,666,36820,152,851.1212679
4220,666,36821,45,262.3708621
4221,666,36822,103,389.3777703
4222,666,36823,93,1646.566993
4223,666,36824,152,-42.76100601
4224,666,36825,102,986.4316548
4225,666,36826,83,1309.469686
4226,666,36827,72,-1828.828116
4227,666,36828,44,824.9550338
4228,666,36829,122,736.1816666
4229,667,36830,42,-560.4697223
4230,667,36831,138,-26.02554056
4231,667,36832,64,709.3848406
4232,667,36833,60,929.5261721
4233,667,36834,153,708.196447
4234,667,36835,45,196.4396764
4235,667,36836,115,912.9374542
4236,667,36837,37,226.3790294
4237,667,36838,66,1373.369033
4238,667,36839,99,648.9279527
4239,668,36840,60,820.7046432
4240,668,36841,107,1018.982911
4241,668,36842,84,610.0811278
4242,668,36843,48,1217.32013
4243,668,36844,99,655.570642
4244,668,36845,90,484.8005967
4245,669,36846,100,449.3363201
4246,669,36847,81,647.7037038
4247,669,36848,66,675.1662569
4248,669,36849,124,319.5653022
4249,669,36850,107,567.6490754
4250,669,36851,63,858.8583116
4251,669,36852,89,810.7428312
4252,670,36853,96,189.9935932
4253,670,36854,82,189.9935932
4254,671,36855,100,-465.404782
4255,671,36856,65,1054.389432
4256,671,36857,79,443.5845237
4257,671,36858,74,956.7389886
4258,671,36859,89,1277.685297
4259,671,36860,90,1021.196259
4260,671,36861,120,1066.738443
4261,671,36862,45,-229.280574
4262,671,36863,87,1804.63519
4263,672,36864,115,978.2724283
4264,672,36865,82,487.9837912
4265,672,36866,101,1134.843302
4266,672,36867,75,569.442808
4267,672,36868,83,679.020571
4268,672,36869,69,761.8922322
4269,672,36870,110,456.3422868
4270,672,36871,91,1124.279555
4271,672,36872,101,451.6609489
4272,672,36873,53,529.5785569
4273,673,36874,70,1937.186192
4274,673,36875,53,2095.498398
4275,673,36876,47,795.8374684
4276,673,36877,43,1309.535503
4277,674,36878,62,194.4994841
4278,674,36879,73,32.79323244
4279,674,36880,96,666.8981358
4280,674,36881,60,379.6485739
4281,674,36882,103,-7.974894561
4282,674,36883,126,374.17229
4283,674,36884,54,416.6115607
4284,674,36885,47,306.5582044
4285,674,36886,87,287.4470603
4286,674,36887,71,173.9963429
4287,675,36888,111,95.35078243
4288,675,36889,75,1080.776176
4289,675,36890,122,1233.693189
4290,675,36891,116,450.53849
4291,675,36892,89,84.05756166
4292,675,36893,107,841.9288924
4293,676,36894,83,1271.507337
4294,676,36895,86,1176.438073
4295,676,36896,67,1182.43603
4296,676,36897,75,656.770923
4297,676,36898,89,1513.121934
4298,676,36899,137,1568.006389
4299,676,36900,126,1601.400716
4300,676,36901,91,1208.831732
4301,676,36902,72,1245.912076
4302,676,36903,119,1177.504305
4303,676,36904,86,1231.370725
4304,677,36905,115,427.5861882
4305,677,36906,87,429.933519
4306,677,36907,57,-115.1656509
4307,677,36908,20,-219.1080393
4308,677,36909,-2,-585.5349577
4309,677,36910,58,1409.786592
4310,677,36911,73,1007.545968
4311,678,36912,72,16.07200408
4312,678,36913,90,737.0535863
4313,678,36914,75,1090.765927
4314,679,36915,-18,12.09237404
4315,679,36916,80,391.1436018
4316,679,36917,104,1348.025723
4317,679,36918,34,-79.75613143
4318,679,36919,114,-608.2156874
4319,679,36920,96,-111.5270533
4320,679,36921,43,548.792907
4321,679,36922,58,-1226.721102
4322,680,36923,111,610.9974467
4323,680,36924,98,612.0874194
4324,681,36925,153,840.2151681
4325,681,36926,128,600.8729536
4326,681,36927,93,725.9495262
4327,681,36928,154,278.6372995
4328,681,36929,102,509.3226341
4329,681,36930,57,812.499135
4330,681,36931,126,785.0700612
4331,681,36932,87,1066.412444
4332,681,36933,70,1048.545814
4333,681,36934,89,1201.819887
4334,682,36935,76,1759.842882
4335,682,36936,135,1292.055893
4336,682,36937,59,288.4325601
4337,683,36938,74,849.7559803
4338,683,36939,44,1421.717478
4339,683,36940,32,1730.172032
4340,683,36941,92,252.5211058
4341,683,36942,37,1310.240352
4342,683,36943,56,1294.859596
4343,683,36944,59,1131.137916
4344,684,36945,49,610.8649303
4345,684,36946,42,74.83847807
4346,684,36947,34,-411.0183123
4347,684,36948,78,1193.908707
4348,684,36949,103,572.9241453
4349,685,36950,113,613.5736926
4350,685,36951,48,471.3641059
4351,685,36952,136,697.4447006
4352,685,36953,128,1008.446687
4353,685,36954,116,777.8640491
4354,685,36955,65,516.8602199
4355,685,36956,79,-87.79600293
4356,686,36957,84,-1101.857924
4357,686,36958,28,651.3556944
4358,686,36959,94,-656.5251152
4359,686,36960,83,444.9685459
4360,686,36961,49,1316.310408
4361,686,36962,122,479.7371769
4362,687,36963,106,366.1795243
4363,687,36964,122,811.5093605
4364,687,36965,131,1352.359892
4365,688,36966,124,169.4225583
4366,688,36967,210,1815.018079
4367,688,36968,87,388.4591983
4368,688,36969,171,1511.499539
4369,689,36970,141,196.1431356
4370,689,36971,124,-467.1400622
4371,689,36972,63,2695.378149
4372,689,36973,103,426.432694
4373,689,36974,63,2812.598922
4374,690,36975,55,545.7015809
4375,690,36976,31,1044.321963
4376,690,36977,59,381.2985449
4377,690,36978,79,424.9718626
4378,690,36979,98,148.0232471
4379,690,36980,41,447.6770124
4380,690,36981,72,492.0039659
4381,690,36982,94,246.5442827
4382,690,36983,104,511.1531532
4383,691,36984,175,1985.287224
4384,691,36985,78,135.9913726
4385,691,36986,125,1726.189115
4386,691,36987,139,1329.362734
4387,691,36988,159,2020.138979
4388,691,36989,123,1737.692644
4389,691,36990,98,620.2084258
4390,691,36991,190,1590.0962
4391,691,36992,87,1471.107162
4392,692,36993,62,895.7680466
4393,692,36994,83,585.2821419
4394,692,36995,97,325.0601302
4395,692,36996,103,1596.176499
4396,692,36997,151,197.6850557
4397,693,36998,77,1096.984588
4398,693,36999,120,1038.356264
4399,693,37000,124,2787.40358
4400,693,37001,79,318.5788433
4401,693,37002,113,981.2511016
4402,693,37003,149,919.4033087
4403,694,37004,83,161.3778055
4404,694,37005,86,1291.486577
4405,694,37006,18,-1375.71967
4406,694,37007,98,-517.107169
4407,694,37008,154,2933.284428
4408,694,37009,53,-428.3111921
4409,695,37010,64,2187.79907
4410,695,37011,58,1180.038184
4411,695,37012,90,533.6507338
4412,695,37013,60,876.9112525
4413,695,37014,129,1009.553883
4414,695,37015,49,1674.99125
4415,695,37016,62,1481.152864
4416,696,37017,97,-91.34875669
4417,696,37018,119,1311.362365
4418,696,37019,104,1141.78139
4419,696,37020,96,877.2607441
4420,696,37021,57,1192.45832
4421,696,37022,78,-44.28049687
4422,696,37023,87,962.3086598
4423,697,37024,105,696.1999783
4424,697,37025,91,486.9800152
4425,697,37026,22,2145.637433
4426,697,37027,55,850.7839992
4427,697,37028,103,490.0622951
4428,697,37029,70,918.275704
4429,697,37030,91,753.5281668
4430,697,37031,85,923.4105882
4431,698,37032,74,867.5488216
4432,699,37033,49,-1759.520486
4433,699,37034,78,3772.126089
4434,699,37035,75,1004.280914
4435,699,37036,73,3016.058424
4436,699,37037,59,1354.332123
4437,700,37038,100,2229.522483
4438,700,37039,81,1358.819564
4439,700,37040,32,2071.902419
4440,701,37041,79,486.7592354
4441,701,37042,132,1210.501852
4442,701,37043,106,691.3380461
4443,701,37044,105,762.0118666
4444,701,37045,100,837.3680887
4445,701,37046,117,1044.235226
4446,701,37047,102,1486.520818
4447,701,37048,129,1095.280757
4448,702,37049,101,1375.878696
4449,702,37050,108,456.9028806
4450,702,37051,64,1397.030368
4451,702,37052,73,788.818022
4452,703,37053,70,1092.85635
4453,703,37054,68,1157.348833
4454,703,37055,71,1142.571698
4455,704,37056,128,1011.763147
4456,704,37057,94,829.7442068
4457,704,37058,105,1006.276241
4458,704,37059,73,886.9363295
4459,704,37060,84,819.0924611
4460,704,37061,75,788.9003889
4461,704,37062,123,836.2456357
4462,704,37063,113,844.7090474
4463,704,37064,84,899.4980886
4464,705,37065,46,465.5977254
4465,705,37066,69,1721.009144
4466,705,37067,54,660.7395004
4467,705,37068,26,1047.737099
4468,705,37069,56,727.7792506
4469,705,37070,94,1087.585292
4470,705,37071,64,920.0252548
4471,706,37072,88,1568.961892
4472,706,37073,74,2038.158628
4473,706,37074,108,1549.094304
4474,706,37075,120,2512.833735
4475,706,37076,105,1670.991792
4476,706,37077,126,489.1363887
4477,706,37078,92,1770.522741
4478,706,37079,131,1617.524337
4479,706,37080,95,1906.843485
4480,706,37081,49,1599.076944
4481,707,37082,97,629.9712214
4482,707,37083,161,1131.427169
4483,707,37084,123,307.6693632
4484,707,37085,96,1430.628122
4485,708,37086,62,1497.274141
4486,708,37087,65,-457.6875334
4487,708,37088,90,3462.753726
4488,708,37089,91,-802.746544
4489,708,37090,33,226.9407354
4490,708,37091,82,38.2464895
4491,708,37092,82,606.2888401
4492,708,37093,63,1300.843236
4493,708,37094,57,-452.8922589
4494,708,37095,86,965.8786836
4495,709,37096,153,587.7085085
4496,709,37097,85,226.7861503
4497,709,37098,90,763.6348199
4498,709,37099,64,1009.90876
4499,709,37100,101,726.9557099
4500,709,37101,127,854.5635286
4501,709,37102,160,33.04892964
4502,709,37103,46,1047.79367
4503,710,37104,58,511.8951185
4504,710,37105,49,1332.817126
4505,711,37106,87,325.2578886
4506,711,37107,92,863.7963789
4507,711,37108,84,347.1859756
4508,711,37109,86,-358.9905896
4509,711,37110,110,208.9059922
4510,712,37111,75,1644.526216
4511,712,37112,75,502.555636
4512,712,37113,71,1094.872156
4513,712,37114,87,2042.859806
4514,712,37115,97,515.1785354
4515,712,37116,106,493.6167333
4516,712,37117,89,978.1161403
4517,712,37118,93,1249.397897
4518,713,37119,159,443.5080574
4519,713,37120,133,974.5367066
4520,713,37121,52,4021.916131
4521,713,37122,118,1124.094795
4522,713,37123,92,2594.154858
4523,713,37124,52,2229.762213
4524,713,37125,123,591.0794908
4525,714,37126,124,1517.896954
4526,714,37127,80,1999.374161
4527,714,37128,103,191.2381171
4528,714,37129,123,522.6943027
4529,714,37130,95,481.2400984
4530,714,37131,144,2221.578907
4531,715,37132,85,1339.545423
4532,715,37133,84,936.1023488
4533,715,37134,54,958.1756452
4534,715,37135,84,1025.393423
4535,715,37136,109,1248.846701
4536,715,37137,64,1181.248846
4537,716,37138,64,-131.9854748
4538,716,37139,69,1814.91784
4539,716,37140,33,-19.80220306
4540,716,37141,81,482.1019388
4541,716,37142,47,1004.836234
4542,716,37143,34,486.0090883
4543,716,37144,77,1403.647389
4544,716,37145,112,1793.787222
4545,717,37146,75,1311.766383
4546,717,37147,90,311.4946349
4547,717,37148,55,-335.4993573
4548,717,37149,24,776.6582058
4549,717,37150,110,-284.269884
4550,717,37151,116,613.9644313
4551,717,37152,82,735.5873882
4552,718,37153,45,773.1094324
4553,718,37154,103,864.1300128
4554,718,37155,169,164.2081607
4555,718,37156,137,334.753163
4556,719,37157,145,318.8424065
4557,719,37158,64,289.6849843
4558,719,37159,84,319.2526079
4559,719,37160,106,279.6096798
4560,719,37161,57,530.4346752
4561,719,37162,35,360.8276008
4562,719,37163,106,587.1153307
4563,719,37164,90,283.1887753
4564,719,37165,42,706.0459084
4565,719,37166,79,549.3444193
4566,719,37167,56,319.5840718
4567,720,37168,100,1215.147002
4568,720,37169,59,2423.937059
4569,720,37170,112,911.8887054
4570,720,37171,97,1296.873762
4571,720,37172,19,390.6222759
4572,720,37173,46,92.96623395
4573,720,37174,137,1895.380368
4574,720,37175,56,1064.691041
4575,720,37176,117,385.7912997
4576,720,37177,125,1503.977817
4577,720,37178,34,-2.17945884
4578,720,37179,76,3188.514766
4579,721,37180,110,505.1278689
4580,721,37181,114,-526.780618
4581,721,37182,87,458.5081726
4582,721,37183,77,357.3812484
4583,721,37184,97,277.6509973
4584,721,37185,117,1020.538232
4585,722,37186,113,-125.0091873
4586,722,37187,57,1615.513714
4587,722,37188,94,1633.073768
4588,722,37189,35,2243.883783
4589,722,37190,113,-407.1459637
4590,722,37191,100,937.2148834
4591,723,37192,78,1044.43134
4592,723,37193,42,1044.43134
4593,723,37194,127,1044.43134
4594,724,37195,27,1898.995852
4595,724,37196,46,2659.510628
4596,724,37197,74,1919.230656
4597,724,37198,121,1785.836115
4598,724,37199,101,1226.052749
4599,724,37200,96,1318.811357
4600,724,37201,106,1894.885454
4601,724,37202,170,681.6389698
4602,724,37203,29,2632.958173
4603,725,37204,70,1857.596198
4604,725,37205,84,681.9684003
4605,725,37206,64,482.7482185
4606,725,37207,95,-150.3941911
4607,725,37208,88,608.1874837
4608,725,37209,122,1175.725391
4609,726,37210,74,832.4480768
4610,726,37211,82,-627.1753678
4611,727,37212,95,36.6034274
4612,727,37213,145,983.0053745
4613,727,37214,107,612.1926134
4614,727,37215,86,194.7882408
4615,728,37216,104,-1848.678944
4616,728,37217,93,429.9537097
4617,728,37218,146,1210.331564
4618,728,37219,8,461.9686949
4619,728,37220,87,2492.712335
4620,728,37221,88,2700.722877
4621,728,37222,112,2185.900268
4622,728,37223,109,2161.111629
4623,728,37224,103,-321.1858935
4624,729,37225,122,1224.673159
4625,729,37226,119,85.89897478
4626,729,37227,75,182.2112966
4627,729,37228,125,688.7683958
4628,729,37229,54,699.7709491
4629,729,37230,215,1831.404487
4630,729,37231,161,1344.061498
4631,730,37232,24,694.8661449
4632,730,37233,116,1082.604148
4633,730,37234,75,453.3479107
4634,730,37235,66,618.0719292
4635,730,37236,56,770.1177906
4636,730,37237,17,627.6204003
4637,730,37238,60,922.524994
4638,731,37239,90,1859.809268
4639,731,37240,137,1326.719029
4640,731,37241,126,482.2577082
4641,731,37242,114,315.9508628
4642,731,37243,153,851.6352492
4643,731,37244,117,301.0590919
4644,731,37245,154,1731.678858
4645,731,37246,70,2030.999134
4646,732,37247,90,1553.910275
4647,732,37248,133,826.1936212
4648,732,37249,97,379.6629715
4649,733,37250,89,329.2208691
4650,733,37251,87,1673.91842
4651,733,37252,106,868.0690177
4652,734,37253,56,2539.941782
4653,734,37254,79,4050.227603
4654,734,37255,49,826.5391304
4655,734,37256,76,626.6436641
4656,734,37257,74,1812.421518
4657,734,37258,58,919.4390824
4658,734,37259,60,2001.585512
4659,735,37260,141,326.6687093
4660,735,37261,47,39.48799357
4661,735,37262,41,2499.459233
4662,735,37263,81,1126.861402
4663,735,37264,85,249.8123182
4664,736,37265,60,-451.2437682
4665,736,37266,70,894.1592579
4666,736,37267,56,157.7921585
4667,736,37268,50,361.7597721
4668,736,37269,106,-575.004732
4669,736,37270,81,674.8651365
4670,737,37271,110,1150.953528
4671,737,37272,25,1405.6576
4672,737,37273,21,860.5183516
4673,738,37274,88,-428.5693465
4674,738,37275,113,79.45401648
4675,738,37276,112,429.1470782
4676,738,37277,81,1604.356338
4677,738,37278,116,1035.392714
4678,738,37279,64,665.8746369
4679,738,37280,92,375.5038201
4680,738,37281,92,266.3922154
4681,738,37282,46,1152.271118
4682,739,37283,93,1110.921807
4683,739,37284,71,1760.333529
4684,739,37285,121,463.1562813
4685,739,37286,95,126.5892011
4686,740,37287,66,335.7601466
4687,740,37288,89,768.678065
4688,740,37289,75,685.2267902
4689,740,37290,106,587.7501412
4690,740,37291,106,231.2259566
4691,740,37292,64,573.705452
4692,741,37293,73,849.8598208
4693,741,37294,104,862.6068596
4694,741,37295,102,853.266593
4695,741,37296,51,870.01743
4696,741,37297,77,866.316837
4697,741,37298,87,869.9559936
4698,741,37299,-4,865.9625938
4699,741,37300,74,865.7295123
4700,741,37301,81,855.364552
4701,742,37302,85,1291.185224
4702,742,37303,88,45.88397772
4703,742,37304,122,835.0257778
4704,742,37305,127,1612.038563
4705,742,37306,108,154.019849
4706,742,37307,103,380.3842896
4707,742,37308,135,577.0123518
4708,743,37309,68,562.8664924
4709,743,37310,170,440.1851988
4710,743,37311,80,519.263282
4711,743,37312,102,1059.849413
4712,743,37313,91,678.196669
4713,743,37314,160,1078.532123
4714,743,37315,136,795.1397922
4715,744,37316,110,1223.212437
4716,744,37317,82,1264.836552
4717,744,37318,72,445.2234714
4718,745,37319,72,1576.817613
4719,745,37320,131,1702.028459
4720,745,37321,89,1411.32231
4721,745,37322,103,700.6422371
4722,745,37323,109,1818.611481
4723,745,37324,122,1326.273655
4724,745,37325,122,1968.430705
4725,745,37326,164,1123.738429
4726,745,37327,50,1089.256823
4727,746,37328,93,989.6419335
4728,746,37329,99,647.0357965
4729,746,37330,77,754.1796852
4730,746,37331,148,2434.60653
4731,746,37332,146,2217.733599
4732,746,37333,124,1525.535906
4733,746,37334,118,1256.234099
4734,746,37335,73,714.9897751
4735,747,37336,34,-232.251454
4736,747,37337,69,59.85497986
4737,747,37338,63,1459.611326
4738,747,37339,81,628.4055868
4739,747,37340,84,534.3844655
4740,747,37341,41,301.0466818
4741,748,37342,73,-143.0478506
4742,748,37343,167,1098.239121
4743,748,37344,88,331.1221343
4744,748,37345,77,211.4953133
4745,748,37346,42,1230.382252
4746,748,37347,101,1082.381612
4747,748,37348,113,1553.124545
4748,748,37349,104,2188.852528
4749,748,37350,104,359.5020496
4750,748,37351,121,759.9174527
4751,748,37352,104,461.3433277
4752,749,37353,75,-513.4222391
4753,749,37354,88,876.6949098
4754,749,37355,87,1632.416909
4755,749,37356,84,830.7781449
4756,749,37357,76,133.7503268
4757,749,37358,80,418.5952431
4758,750,37359,94,1999.297451
4759,750,37360,89,2080.517395
4760,750,37361,68,1123.63709
4761,750,37362,91,723.5278366
4762,750,37363,78,1314.872877
4763,750,37364,41,568.9829324
4764,750,37365,84,1423.114857
4765,750,37366,40,1243.886151
4766,751,37367,77,1642.363333
4767,751,37368,98,1764.922272
4768,751,37369,102,2749.875977
4769,751,37370,77,794.220574
4770,751,37371,102,330.3411927
4771,751,37372,85,1548.429241
4772,751,37373,52,1181.529381
4773,751,37374,86,1457.171655
4774,752,37375,80,1137.855165
4775,752,37376,86,1007.076027
4776,752,37377,95,1338.631132
4777,752,37378,52,500.5624812
4778,752,37379,72,1559.685472
4779,752,37380,76,1002.89265
4780,752,37381,96,1340.447989
4781,752,37382,20,622.080036
4782,752,37383,84,1132.731477
4783,753,37384,25,1415.901143
4784,753,37385,80,987.5207814
4785,753,37386,55,1123.915178
4786,753,37387,20,1409.080235
4787,753,37388,132,169.8060847
4788,753,37389,107,1046.585642
4789,754,37390,89,1979.732909
4790,754,37391,89,1440.418508
4791,754,37392,119,487.6078718
4792,754,37393,116,301.1947688
4793,754,37394,99,1324.245382
4794,754,37395,96,307.151717
4795,754,37396,97,2056.60102
4796,754,37397,104,587.1768494
4797,755,37398,77,1450.623436
4798,755,37399,71,-17.86717242
4799,755,37400,126,1167.027337
4800,755,37401,40,1767.303394
4801,755,37402,42,1725.231842
4802,755,37403,98,1394.320255
4803,756,37404,114,1215.469875
4804,756,37405,105,322.814492
4805,756,37406,64,2853.84365
4806,756,37407,149,660.4053856
4807,756,37408,58,1593.994921
4808,756,37409,104,1603.792969
4809,756,37410,75,1360.032761
4810,756,37411,86,268.3033462
4811,757,37412,210,1231.34736
4812,757,37413,62,-16.09472931
4813,757,37414,108,805.217382
4814,757,37415,105,24.98993498
4815,757,37416,104,757.7909952
4816,757,37417,189,924.4120404
4817,757,37418,126,1559.109596
4818,757,37419,33,-509.2691069
4819,758,37420,146,218.0950934
4820,760,37421,116,543.6530854
